Sim	Run	Time	totMass	NInd	abovemass	belowmass	BareGround	pcBare	pcBareSoil	mean_WL	mean_bres	shannon	NPFT	Cutted	Grazed	aLitter	bLitterNNonClonal	NClonal	NGenets	MSeed	NSpacer
43	2	55	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	56	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	57	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	58	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	59	637.25	2	127.45	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	60	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	61	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	62	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	63	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	64	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	65	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	66	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	67	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	68	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	69	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	70	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	71	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	72	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	73	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	74	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	75	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	76	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	77	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	78	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	79	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	80	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	81	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	82	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	83	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	84	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	85	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	86	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	87	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	88	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	2	89	573.525	2	63.725	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	0	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	1	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	2	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	3	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	4	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	5	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	6	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	7	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	8	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	9	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	10	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	11	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	12	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	13	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	14	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	15	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	16	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	17	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	18	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	19	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	20	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	21	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	22	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	23	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	24	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	25	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	26	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	27	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	28	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	29	764.7	2	254.9	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	30	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	31	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	32	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	33	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	34	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	35	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	36	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	37	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	38	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	39	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	40	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	41	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	42	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	43	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	44	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	45	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	46	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	47	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	48	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	49	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	50	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	51	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	52	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	53	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	54	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	55	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	56	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	57	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	58	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	59	637.25	2	127.45	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	60	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	61	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	62	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	63	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	64	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	65	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	66	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	67	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	68	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	69	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	70	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	71	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	72	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	73	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	74	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	75	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	76	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	77	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	78	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	79	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	80	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	81	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	82	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	83	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	84	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	85	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	86	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	87	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	88	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	3	89	573.525	2	63.725	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	4	0	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	4	1	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	4	2	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	4	3	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	4	4	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	4	5	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	4	6	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	4	7	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	4	8	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	4	9	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	4	10	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	4	11	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	4	12	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	4	13	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	4	14	509.8	1	254.9	254.9	0.9912	0.9832	-60	100	0.346574	1	0	0	127.45	127.45	0	1	1	0	0
43	4	15	509.8	1	254.9	254.9	0.9928	0.9916	-60	100	0.346574	1	0	0	63.725	63.725	0	1	1	0	0
43	4	16	509.8	1	254.9	254.9	0.9936	0.9916	-60	100	0.346574	1	0	0	31.8625	31.8625	0	1	1	0	0
43	4	17	509.8	1	254.9	254.9	0.9944	0.9916	-60	100	0.346574	1	0	0	15.9313	15.9313	0	1	1	0	0
43	4	18	509.8	1	254.9	254.9	0.9948	0.9916	-60	100	0.346574	1	0	0	7.96563	7.96563	0	1	1	0	0
43	4	19	509.8	1	254.9	254.9	0.9948	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	20	509.8	1	254.9	254.9	0.9956	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	21	509.8	1	254.9	254.9	0.9956	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	22	509.8	1	254.9	254.9	0.9956	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	23	509.8	1	254.9	254.9	0.9956	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	24	509.8	1	254.9	254.9	0.9956	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	25	509.8	1	254.9	254.9	0.9956	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	26	509.8	1	254.9	254.9	0.9956	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	27	509.8	1	254.9	254.9	0.9956	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	28	509.8	1	254.9	254.9	0.9956	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	29	382.35	1	127.45	254.9	0.9956	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	30	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	31	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	32	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	33	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	34	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	35	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	36	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	37	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	38	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	39	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	40	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	41	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	42	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	43	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	44	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	45	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	46	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	47	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	48	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	49	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	50	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	51	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	52	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	53	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	54	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	55	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	56	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	57	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	58	382.35	1	127.45	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	59	318.625	1	63.725	254.9	0.9972	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	60	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	61	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	62	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	63	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	64	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	65	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	66	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	67	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	68	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	69	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	70	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	71	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	72	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	73	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	74	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	75	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	76	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	77	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	78	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	79	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	80	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	81	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	82	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	83	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	84	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	85	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	86	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	87	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	88	318.625	1	63.725	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	4	89	286.762	1	31.8625	254.9	0.998	0.9916	-60	100	0	1	0	0	0	0	0	1	1	0	0
43	5	0	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	1	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	2	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	3	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	4	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	5	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	6	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	7	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	8	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	9	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	10	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	11	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	12	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	13	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	14	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	15	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	16	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	17	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	18	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	19	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	20	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	21	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	22	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	23	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	24	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	25	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	26	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	27	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
